,mes,departamento,municipio,temperatura_promedio,temperatura_minima,temperatura_maxima
1054,2017-11,NARIÑO,SANDONÁ,18.528358544170487,13.73547,31.32385
1055,2017-11,NARIÑO,TAMINANGO,23.426462395543176,17.7,33.4
1056,2017-11,NARIÑO,TÚQUERRES,11.775487465181058,5.5,21.5
1057,2017-12,CUNDINAMARCA,CABRERA,10.881524926686216,5.3,16.9
1058,2017-12,CUNDINAMARCA,CACHIPAY,19.205726872246697,15.7,25.6
1059,2017-12,CUNDINAMARCA,CAPARRAPÍ,21.045337620578778,17.5,27.5
1060,2017-12,CUNDINAMARCA,CARMEN DE CARUPA,12.907655502392345,3.7,22.4
1061,2017-12,CUNDINAMARCA,EL COLEGIO,19.709922389884838,13.5,27.6526
1062,2017-12,CUNDINAMARCA,FUSAGASUGÁ,8.369607843137254,7.0,10.0
1063,2017-12,CUNDINAMARCA,FÚQUENE,13.804,0.3,23.2
1064,2017-12,CUNDINAMARCA,GIRARDOT,28.726725403817916,23.0,36.7
1065,2017-12,CUNDINAMARCA,GUASCA,10.302202643171807,5.0,19.9
1066,2017-12,CUNDINAMARCA,LA CALERA,11.241302235179786,1.8,24.8
1067,2017-12,CUNDINAMARCA,LA PALMA,20.117224524695953,15.65647,28.88251
1068,2017-12,CUNDINAMARCA,LENGUAZAQUE,11.42,0.4,20.1
1069,2017-12,CUNDINAMARCA,MOSQUERA,13.090814814814813,0.2,22.8
1070,2017-12,CUNDINAMARCA,NEMOCÓN,12.155873493975903,0.1,22.8
1071,2017-12,CUNDINAMARCA,PACHO,18.80876533599302,14.06907,28.23187
1072,2017-12,CUNDINAMARCA,PASCA,15.2022695035461,5.0,22.1
1073,2017-12,CUNDINAMARCA,PUERTO SALGAR,27.037536656891493,21.5,35.5
1074,2017-12,CUNDINAMARCA,QUEBRADANEGRA,22.966862170087975,18.0,32.1
1075,2017-12,CUNDINAMARCA,QUETAME,17.88699404035309,11.09143,26.03022
1076,2017-12,CUNDINAMARCA,SAN BERNARDO,16.414200298953663,8.3,25.7
1077,2017-12,CUNDINAMARCA,SAN CAYETANO,11.911876832844575,5.5,18.7
1078,2017-12,CUNDINAMARCA,SASAIMA,19.180475012900846,14.7296,28.02347
1079,2017-12,CUNDINAMARCA,SUBACHOQUE,10.590455212922175,4.6,19.2
1080,2017-12,CUNDINAMARCA,TIBACUY,20.246479126845134,15.27809,33.86639
1081,2017-12,CUNDINAMARCA,UBATÉ,13.128445747800587,2.6,22.8
1082,2017-12,CUNDINAMARCA,VIANÍ,20.71131221719457,16.9,27.2
1083,2017-12,CUNDINAMARCA,VILLAPINZÓN,8.38495575221239,0.4,15.6
1084,2017-12,CUNDINAMARCA,VILLETA,23.976064610866374,16.4,32.3
1085,2017-12,CUNDINAMARCA,ZIPAQUIRÁ,9.189149560117302,1.0,18.3
1086,2017-12,NARIÑO,BARBACOAS,20.549561053471667,14.4,28.1
1087,2017-12,NARIÑO,CONSACÁ,19.520309607213438,13.68328,29.97994
1088,2017-12,NARIÑO,CONTADERO,15.393225331369662,8.2,26.7
1089,2017-12,NARIÑO,LA UNIÓN,19.54155455128205,14.6603,29.54296
1090,2017-12,NARIÑO,PASTO,14.157016899338721,4.3,24.7
1091,2017-12,NARIÑO,PUERRES,6.242999999999999,4.4,9.5
1092,2017-12,NARIÑO,SANDONÁ,18.586399318037774,11.93176,31.19919
1093,2017-12,NARIÑO,TAMINANGO,23.331771595900438,18.4,32.1
1094,2017-12,NARIÑO,TÚQUERRES,11.654919236417033,1.9,21.0
1095,2018-01,CUNDINAMARCA,CABRERA,10.46989247311828,4.8,17.1
1096,2018-01,CUNDINAMARCA,CACHIPAY,19.01629392971246,15.3,25.8
1097,2018-01,CUNDINAMARCA,CAPARRAPÍ,20.729241877256317,16.6,26.6
1098,2018-01,CUNDINAMARCA,CARMEN DE CARUPA,12.505142857142857,5.0,22.0
1099,2018-01,CUNDINAMARCA,EL COLEGIO,19.486321477138247,12.9,27.64761
1100,2018-01,CUNDINAMARCA,FUSAGASUGÁ,8.641509433962264,7.0,10.0
1101,2018-01,CUNDINAMARCA,FÚQUENE,13.538339920948616,2.2,22.7
1102,2018-01,CUNDINAMARCA,GIRARDOT,28.175,21.6,37.1
1103,2018-01,CUNDINAMARCA,GUASCA,9.54749373433584,3.3,19.9
1104,2018-01,CUNDINAMARCA,LA CALERA,10.935903182429405,1.2,24.7
1105,2018-01,CUNDINAMARCA,LA PALMA,19.794880609558994,14.60495,30.03876
1106,2018-01,CUNDINAMARCA,LENGUAZAQUE,11.0635687732342,1.4,19.8
1107,2018-01,CUNDINAMARCA,MOSQUERA,12.7752688172043,0.4,22.6
1108,2018-01,CUNDINAMARCA,NEMOCÓN,11.273035230352303,0.1,22.3
1109,2018-01,CUNDINAMARCA,PACHO,18.422065367277824,13.35189,28.0752
1110,2018-01,CUNDINAMARCA,PASCA,15.22741935483871,9.5,22.8
1111,2018-01,CUNDINAMARCA,PUERTO SALGAR,26.999462365591395,21.6,35.9
1112,2018-01,CUNDINAMARCA,QUEBRADANEGRA,22.53333333333333,16.5,32.1
1113,2018-01,CUNDINAMARCA,QUETAME,17.71382046361115,10.93846,27.27007
1114,2018-01,CUNDINAMARCA,SAN BERNARDO,16.059009009009007,8.7,26.1
1115,2018-01,CUNDINAMARCA,SAN CAYETANO,11.796505376344086,6.2,19.4
1116,2018-01,CUNDINAMARCA,SASAIMA,18.897008062784455,13.62967,27.74679
1117,2018-01,CUNDINAMARCA,SUBACHOQUE,10.379721362229102,5.4,19.0
1118,2018-01,CUNDINAMARCA,TIBACUY,20.736146392222757,15.20785,34.67225
1119,2018-01,CUNDINAMARCA,UBATÉ,12.726747311827959,3.1,21.9
1120,2018-01,CUNDINAMARCA,VIANÍ,20.320034843205576,0.0,27.1
1121,2018-01,CUNDINAMARCA,VILLAPINZÓN,7.910215053763441,1.3,15.7
1122,2018-01,CUNDINAMARCA,VILLETA,23.354166666666668,15.5,33.0
1123,2018-01,CUNDINAMARCA,ZIPAQUIRÁ,8.78508064516129,1.8,17.3
1124,2018-01,NARIÑO,BARBACOAS,19.464110429447853,15.2,26.6
1125,2018-01,NARIÑO,CONSACÁ,19.098716252086813,13.07388,28.58502
1126,2018-01,NARIÑO,CONTADERO,14.813709677419354,8.6,25.4
1127,2018-01,NARIÑO,LA UNIÓN,19.257771110858442,14.19523,30.96874
1128,2018-01,NARIÑO,PASTO,13.588104838709677,5.1,24.0
1129,2018-01,NARIÑO,PUERRES,6.072321428571429,0.3,10.5
1130,2018-01,NARIÑO,SANDONÁ,18.391972179337685,12.06386,33.29329
1131,2018-01,NARIÑO,TAMINANGO,22.903225806451612,17.7,33.0
1132,2018-01,NARIÑO,TÚQUERRES,11.01760752688172,3.4,21.3
1133,2018-02,CUNDINAMARCA,CABRERA,10.977014925373135,6.2,17.4
1134,2018-02,CUNDINAMARCA,CACHIPAY,19.089038785834738,15.5,25.1
1135,2018-02,CUNDINAMARCA,CAPARRAPÍ,21.35503472222222,17.1,26.7
1136,2018-02,CUNDINAMARCA,CARMEN DE CARUPA,12.7619341563786,3.3,22.8
1137,2018-02,CUNDINAMARCA,EL COLEGIO,19.752044501003727,13.2,27.83686
1138,2018-02,CUNDINAMARCA,FUSAGASUGÁ,7.712084592145015,5.9,9.6
1139,2018-02,CUNDINAMARCA,FÚQUENE,13.861042183622828,1.1,24.2
1140,2018-02,CUNDINAMARCA,GIRARDOT,29.222686567164182,22.5,37.7
1141,2018-02,CUNDINAMARCA,GUASCA,8.384902840059791,0.2,20.9
1142,2018-02,CUNDINAMARCA,LA CALERA,11.478934262948208,1.4,26.4
1143,2018-02,CUNDINAMARCA,LA PALMA,20.199226946819298,15.14966,28.81953
1144,2018-02,CUNDINAMARCA,LENGUAZAQUE,11.384758364312267,1.6,21.4
1145,2018-02,CUNDINAMARCA,MOSQUERA,13.766567164179104,1.8,22.9
1146,2018-02,CUNDINAMARCA,NEMOCÓN,12.232121212121212,0.2,23.8
1147,2018-02,CUNDINAMARCA,PACHO,18.8440672395677,13.91214,29.52719
1148,2018-02,CUNDINAMARCA,PASCA,15.729850746268657,10.8,21.7
1149,2018-02,CUNDINAMARCA,PUERTO SALGAR,27.25597014925373,21.5,35.9
1150,2018-02,CUNDINAMARCA,QUEBRADANEGRA,23.52238805970149,17.7,32.2
1151,2018-02,CUNDINAMARCA,QUETAME,18.14673176135512,11.67857,28.05232
1152,2018-02,CUNDINAMARCA,SAN BERNARDO,17.52962226640159,10.4,26.1
1153,2018-02,CUNDINAMARCA,SAN CAYETANO,11.607390648567119,6.2,18.7
1154,2018-02,CUNDINAMARCA,SASAIMA,19.240941648783437,14.99255,27.48761
1155,2018-02,CUNDINAMARCA,SUBACHOQUE,10.658508914100487,4.8,18.9
1156,2018-02,CUNDINAMARCA,TIBACUY,21.683676892330386,15.0299,38.71901
1157,2018-02,CUNDINAMARCA,UBATÉ,13.418385650224215,3.3,25.3
1158,2018-02,CUNDINAMARCA,VIANÍ,21.03995633187773,17.5,26.4
1159,2018-02,CUNDINAMARCA,VILLAPINZÓN,8.408520179372198,0.0,18.5
1160,2018-02,CUNDINAMARCA,VILLETA,24.328805970149254,18.5,32.2
1161,2018-02,CUNDINAMARCA,ZIPAQUIRÁ,9.506006006006006,0.8,19.0
1162,2018-02,NARIÑO,BARBACOAS,18.826457399103138,16.0,24.3
1163,2018-02,NARIÑO,CONSACÁ,19.807311992829398,14.71998,29.25491
1164,2018-02,NARIÑO,CONTADERO,15.934880239520957,9.7,27.2
1165,2018-02,NARIÑO,LA UNIÓN,20.114635128167997,15.12927,30.71585
1166,2018-02,NARIÑO,PASTO,14.448092744951383,5.5,24.0
1167,2018-02,NARIÑO,PUERRES,6.9279569892473125,2.2,11.9
1168,2018-02,NARIÑO,SANDONÁ,19.267567094584837,12.9867,32.79378
1169,2018-02,NARIÑO,TAMINANGO,24.112762762762763,18.7,32.8
1170,2018-02,NARIÑO,TÚQUERRES,11.987874251497006,4.5,21.2
1171,2018-03,CUNDINAMARCA,CABRERA,11.141473988439305,5.2,16.8
1172,2018-03,CUNDINAMARCA,CACHIPAY,20.041300156250003,15.8,27.83447
1173,2018-03,CUNDINAMARCA,CAPARRAPÍ,21.7430441898527,17.6,31.8
1174,2018-03,CUNDINAMARCA,CARMEN DE CARUPA,12.529853181076673,4.6,22.4
1175,2018-03,CUNDINAMARCA,EL COLEGIO,20.283271602714084,13.6,28.63006
1176,2018-03,CUNDINAMARCA,FUSAGASUGÁ,7.69483204134367,5.0,9.8
1177,2018-03,CUNDINAMARCA,FÚQUENE,14.121788617886178,2.5,22.9
1178,2018-03,CUNDINAMARCA,GIRARDOT,28.83305439330544,21.9,39.2
1179,2018-03,CUNDINAMARCA,GUASCA,8.059413369713507,1.9,18.6
1180,2018-03,CUNDINAMARCA,LA CALERA,11.417514901421365,1.1,26.2
1181,2018-03,CUNDINAMARCA,LA PALMA,20.709551028953744,15.39358,32.49913
1182,2018-03,CUNDINAMARCA,LENGUAZAQUE,11.466112956810631,2.3,19.0
1183,2018-03,CUNDINAMARCA,MOSQUERA,13.744179523141655,1.3,23.1
1184,2018-03,CUNDINAMARCA,NEMOCÓN,11.062774725274725,0.0,21.5
1185,2018-03,CUNDINAMARCA,PACHO,19.232947073201622,14.30082,29.83492
1186,2018-03,CUNDINAMARCA,PASCA,15.982739726027397,10.6,23.5
1187,2018-03,CUNDINAMARCA,PUERTO SALGAR,27.760899182561307,20.6,39.7
1188,2018-03,CUNDINAMARCA,QUEBRADANEGRA,23.380164158686732,17.5,33.6
1189,2018-03,CUNDINAMARCA,QUETAME,19.041273325535585,12.56881,29.11759
1190,2018-03,CUNDINAMARCA,SAN BERNARDO,17.383417085427133,9.5,27.4
1191,2018-03,CUNDINAMARCA,SAN CAYETANO,12.46899441340782,6.0,19.1
1192,2018-03,CUNDINAMARCA,SASAIMA,19.581750700071073,14.28312,29.08253
1193,2018-03,CUNDINAMARCA,SUBACHOQUE,10.808828522920203,0.0,19.0
1194,2018-03,CUNDINAMARCA,TIBACUY,20.201453574962887,15.88482,34.51851
1195,2018-03,CUNDINAMARCA,UBATÉ,13.572093023255816,4.5,22.9
1196,2018-03,CUNDINAMARCA,VIANÍ,20.995253682487725,16.8,28.9
1197,2018-03,CUNDINAMARCA,VILLAPINZÓN,8.487245590230666,0.7,15.3
1198,2018-03,CUNDINAMARCA,VILLETA,23.87641379310345,16.4,33.3
1199,2018-03,CUNDINAMARCA,ZIPAQUIRÁ,9.374794520547946,1.1,18.0
1200,2018-03,NARIÑO,BARBACOAS,19.82804469273743,16.6,29.4
1201,2018-03,NARIÑO,CONSACÁ,20.15826878034615,13.66564,32.21109
1202,2018-03,NARIÑO,CONTADERO,15.497138964577656,7.1,25.9
1203,2018-03,NARIÑO,LA UNIÓN,20.369676921475655,15.51563,33.43738
1204,2018-03,NARIÑO,PASTO,14.492380952380952,5.7,23.6
1205,2018-03,NARIÑO,PUERRES,6.681330472103005,3.4,10.2
1206,2018-03,NARIÑO,SANDONÁ,19.516486258815235,12.63381,36.25558
1207,2018-03,NARIÑO,TAMINANGO,24.280816326530616,18.9,33.8
1208,2018-03,NARIÑO,TÚQUERRES,11.284109149277688,2.1,20.3
1209,2018-04,CUNDINAMARCA,CABRERA,10.88875,7.3,15.7
1210,2018-04,CUNDINAMARCA,CACHIPAY,20.34473309698018,14.7,29.0229
1211,2018-04,CUNDINAMARCA,CAPARRAPÍ,20.848113207547172,17.0,27.1
1212,2018-04,CUNDINAMARCA,CARMEN DE CARUPA,12.290255220417635,7.1,19.9
1213,2018-04,CUNDINAMARCA,EL COLEGIO,19.230504454331328,13.4,27.22079
1214,2018-04,CUNDINAMARCA,FUSAGASUGÁ,7.84018691588785,6.4,9.5
1215,2018-04,CUNDINAMARCA,FÚQUENE,13.830645161290322,7.2,21.6
1216,2018-04,CUNDINAMARCA,GIRARDOT,27.155572998430138,21.5,46.6
1217,2018-04,CUNDINAMARCA,GUASCA,7.822353760445682,3.2,17.5
1218,2018-04,CUNDINAMARCA,LA CALERA,11.025011579434924,4.4,21.0
1219,2018-04,CUNDINAMARCA,LA PALMA,20.044745429260857,15.18796,31.48126
1220,2018-04,CUNDINAMARCA,LENGUAZAQUE,11.396955503512881,6.3,16.8
1221,2018-04,CUNDINAMARCA,MOSQUERA,13.502978723404256,4.9,21.9
1222,2018-04,CUNDINAMARCA,NEMOCÓN,9.061029411764705,0.0,20.1
1223,2018-04,CUNDINAMARCA,PACHO,18.719772506538195,13.9037,28.44118
1224,2018-04,CUNDINAMARCA,PASCA,15.372222222222222,11.3,21.8
1225,2018-04,CUNDINAMARCA,PUERTO SALGAR,26.78236111111111,20.9,35.9
1226,2018-04,CUNDINAMARCA,QUEBRADANEGRA,22.72611111111111,17.3,31.5
1227,2018-04,CUNDINAMARCA,QUETAME,18.0890314078319,13.66672,26.4259
1228,2018-04,CUNDINAMARCA,SAN BERNARDO,17.085121951219513,10.4,24.4
1229,2018-04,CUNDINAMARCA,SAN CAYETANO,12.243333333333334,7.8,19.1
1230,2018-04,CUNDINAMARCA,SASAIMA,19.107978596590907,14.54827,28.62502
1231,2018-04,CUNDINAMARCA,SUBACHOQUE,10.49733656174334,5.9,17.4
1232,2018-04,CUNDINAMARCA,TIBACUY,19.14883895216401,14.74982,30.02786
1233,2018-04,CUNDINAMARCA,UBATÉ,13.234353268428373,6.7,21.1
1234,2018-04,CUNDINAMARCA,VIANÍ,20.49833333333333,15.8,26.5
1235,2018-04,CUNDINAMARCA,VILLAPINZÓN,8.377916666666668,4.6,15.1
1236,2018-04,CUNDINAMARCA,VILLETA,22.918545454545455,17.0,30.9
1237,2018-04,CUNDINAMARCA,ZIPAQUIRÁ,9.133750000000001,4.0,16.4
1238,2018-04,NARIÑO,BARBACOAS,21.113888888888887,15.9,29.9
1239,2018-04,NARIÑO,CONSACÁ,19.68503774856533,14.61935,29.7081
1240,2018-04,NARIÑO,CONTADERO,15.28236111111111,9.5,26.3
1241,2018-04,NARIÑO,LA UNIÓN,19.476241641381833,15.08544,29.94666
1242,2018-04,NARIÑO,PASTO,14.209328063241106,6.5,23.7
1243,2018-04,NARIÑO,PUERRES,6.646278317152103,4.2,12.6
1244,2018-04,NARIÑO,SANDONÁ,18.557671105139864,12.91873,31.00511
1245,2018-04,NARIÑO,TAMINANGO,23.64367176634214,18.5,33.3
1246,2018-04,NARIÑO,TÚQUERRES,11.593398876404494,6.2,19.7
1247,2018-05,CUNDINAMARCA,CABRERA,11.098250336473756,7.0,17.2
1248,2018-05,CUNDINAMARCA,CACHIPAY,19.024254473161037,15.7,25.3
1249,2018-05,CUNDINAMARCA,CAPARRAPÍ,20.711196319018406,0.0,26.7
1250,2018-05,CUNDINAMARCA,CARMEN DE CARUPA,12.78766859344894,6.3,19.4
1251,2018-05,CUNDINAMARCA,EL COLEGIO,19.36312089935194,0.0,26.75532
1252,2018-05,CUNDINAMARCA,FUSAGASUGÁ,8.389314194577352,6.6,10.0
1253,2018-05,CUNDINAMARCA,FÚQUENE,14.280268199233717,6.0,21.0
1254,2018-05,CUNDINAMARCA,GIRARDOT,27.3528328611898,21.2,47.8
1255,2018-05,CUNDINAMARCA,GUASCA,8.01135752688172,2.2,16.0
1256,2018-05,CUNDINAMARCA,LA CALERA,11.153539426523297,3.7,20.1
1257,2018-05,CUNDINAMARCA,LA PALMA,20.22835693265199,14.90311,30.39457
1258,2018-05,CUNDINAMARCA,LENGUAZAQUE,11.61800766283525,4.6,16.8
1259,2018-05,CUNDINAMARCA,MOSQUERA,13.867036011080332,5.1,21.4
1260,2018-05,CUNDINAMARCA,NEMOCÓN,10.898632218844986,0.5,19.4
1261,2018-05,CUNDINAMARCA,PACHO,19.00924716535433,14.28676,27.71902
1262,2018-05,CUNDINAMARCA,PASCA,15.661559139784947,10.8,21.7
1263,2018-05,CUNDINAMARCA,PUERTO SALGAR,26.961021505376344,21.8,36.0
1264,2018-05,CUNDINAMARCA,QUEBRADANEGRA,22.51666666666667,17.5,31.4
1265,2018-05,CUNDINAMARCA,QUETAME,18.12806614377302,13.13194,25.55689
1266,2018-05,CUNDINAMARCA,SAN BERNARDO,16.835483870967742,0.0,25.7
1267,2018-05,CUNDINAMARCA,SAN CAYETANO,12.79027149321267,8.1,21.4
1268,2018-05,CUNDINAMARCA,SASAIMA,19.09090194600675,14.32712,28.49843
1269,2018-05,CUNDINAMARCA,SUBACHOQUE,10.898399999999999,6.9,16.4
1270,2018-05,CUNDINAMARCA,UBATÉ,13.68873435326843,7.1,20.4
1271,2018-05,CUNDINAMARCA,VIANÍ,20.62364341085271,16.3,26.7
1272,2018-05,CUNDINAMARCA,VILLAPINZÓN,8.571774193548386,3.0,13.3
1273,2018-05,CUNDINAMARCA,ZIPAQUIRÁ,9.439864864864864,4.1,15.5
1274,2018-05,NARIÑO,BARBACOAS,21.031854838709677,15.5,29.5
1275,2018-05,NARIÑO,CONSACÁ,19.45495244053095,14.4981,29.09861
1276,2018-05,NARIÑO,CONTADERO,15.501344086021506,9.3,26.4
1277,2018-05,NARIÑO,LA UNIÓN,19.8679131995988,14.95186,29.52867
1278,2018-05,NARIÑO,PASTO,14.509379727685326,6.0,22.7
1279,2018-05,NARIÑO,PUERRES,6.631746031746032,3.4,9.6
1280,2018-05,NARIÑO,SANDONÁ,18.329492848659005,13.40146,29.51021
1281,2018-05,NARIÑO,TAMINANGO,23.243817204301077,18.0,32.6
1282,2018-05,NARIÑO,TÚQUERRES,11.624897959183674,0.3,20.3
1283,2018-06,CUNDINAMARCA,ANAPOIMA,24.123364485981305,19.6,31.7
1284,2018-06,CUNDINAMARCA,CABRERA,10.876564774381368,6.7,17.2
1285,2018-06,CUNDINAMARCA,CACHIPAY,19.05857359635812,15.1,25.1
1286,2018-06,CUNDINAMARCA,CAPARRAPÍ,21.688235294117646,0.0,28.9
1287,2018-06,CUNDINAMARCA,CARMEN DE CARUPA,12.082805429864253,5.8,18.1
1288,2018-06,CUNDINAMARCA,EL COLEGIO,19.621030702726188,13.0,26.87869
1289,2018-06,CUNDINAMARCA,FUSAGASUGÁ,8.316129032258065,7.3,9.2
1290,2018-06,CUNDINAMARCA,FÚQUENE,13.65186846038864,3.6,19.7
1291,2018-06,CUNDINAMARCA,GIRARDOT,28.358426966292136,22.3,36.0
1292,2018-06,CUNDINAMARCA,GUASCA,7.2534256559766765,2.1,15.9
1293,2018-06,CUNDINAMARCA,LA CALERA,10.547355652595826,4.2,17.9
1294,2018-06,CUNDINAMARCA,LA PALMA,20.944978591393895,14.7892,30.48854
1295,2018-06,CUNDINAMARCA,LENGUAZAQUE,10.836581709145428,4.6,15.4
1296,2018-06,CUNDINAMARCA,MOSQUERA,13.800701754385964,5.5,20.5
1297,2018-06,CUNDINAMARCA,NEMOCÓN,12.890592334494773,5.3,19.2
1298,2018-06,CUNDINAMARCA,PACHO,19.26474404494382,14.37225,28.49002
1299,2018-06,CUNDINAMARCA,PASCA,15.604949053857352,11.1,21.3
1300,2018-06,CUNDINAMARCA,PUERTO SALGAR,27.299708879184863,21.0,35.6
1301,2018-06,CUNDINAMARCA,QUEBRADANEGRA,23.150072780203786,17.5,31.8
1302,2018-06,CUNDINAMARCA,QUETAME,17.07769328907168,13.04938,25.71876
1303,2018-06,CUNDINAMARCA,SAN BERNARDO,15.87961019490255,10.8,22.6
1304,2018-06,CUNDINAMARCA,SAN CAYETANO,17.682978723404254,11.7,22.1
1305,2018-06,CUNDINAMARCA,SASAIMA,19.445060401398266,15.03335,28.74501
1306,2018-06,CUNDINAMARCA,SUBACHOQUE,9.997432024169184,6.1,15.0
1307,2018-06,CUNDINAMARCA,TOCANCIPÁ,11.590196078431372,5.9,17.5
1308,2018-06,CUNDINAMARCA,UBATÉ,12.765211062590977,5.4,18.9
1309,2018-06,CUNDINAMARCA,VIANÍ,20.930134932533733,16.4,26.5
1310,2018-06,CUNDINAMARCA,VILLAPINZÓN,7.786608442503638,4.6,11.0
1311,2018-06,CUNDINAMARCA,ZIPAQUIRÁ,8.5109243697479,4.7,12.3
1312,2018-06,NARIÑO,BARBACOAS,20.701010101010098,14.5,28.3
1313,2018-06,NARIÑO,CONSACÁ,19.821048665340975,14.30304,29.32871
1314,2018-06,NARIÑO,CONTADERO,15.322707423580788,10.7,24.9
1315,2018-06,NARIÑO,LA UNIÓN,20.588613906589426,14.87973,30.09712
1316,2018-06,NARIÑO,PASTO,14.145141874462595,7.3,21.7
1317,2018-06,NARIÑO,PUERRES,5.746969696969697,4.0,7.7
1318,2018-06,NARIÑO,SANDONÁ,18.11297179754218,12.89,30.02287
1319,2018-06,NARIÑO,TAMINANGO,24.09141193595342,18.1,33.3
1320,2018-06,NARIÑO,TÚQUERRES,11.18593040847201,0.8,19.3
1321,2018-07,CUNDINAMARCA,ANAPOIMA,25.58385416666667,19.5,33.1
1322,2018-07,CUNDINAMARCA,CABRERA,10.827966101694916,6.8,16.0
1323,2018-07,CUNDINAMARCA,CACHIPAY,19.275581395348837,15.7,25.6
1324,2018-07,CUNDINAMARCA,CAPARRAPÍ,22.217538896746817,17.7,29.7
1325,2018-07,CUNDINAMARCA,CARMEN DE CARUPA,12.146952224052718,6.3,20.3
1326,2018-07,CUNDINAMARCA,EL COLEGIO,20.067476185066724,13.1,28.36979
1327,2018-07,CUNDINAMARCA,FUSAGASUGÁ,8.423469387755102,7.1,10.0
1328,2018-07,CUNDINAMARCA,FÚQUENE,13.67517006802721,5.0,20.5
1329,2018-07,CUNDINAMARCA,GIRARDOT,29.66883468834688,22.4,37.7
1330,2018-07,CUNDINAMARCA,GUASCA,7.089038189533238,1.7,16.6
1331,2018-07,CUNDINAMARCA,LA CALERA,10.391674975074777,3.4,20.0
1332,2018-07,CUNDINAMARCA,LA PALMA,21.118561154593394,15.52076,30.52528
1333,2018-07,CUNDINAMARCA,LENGUAZAQUE,10.808019639934534,3.6,15.4
1334,2018-07,CUNDINAMARCA,MOSQUERA,13.532203389830508,6.5,20.5
1335,2018-07,CUNDINAMARCA,NEMOCÓN,12.64802744425386,5.6,18.9
1336,2018-07,CUNDINAMARCA,PACHO,19.59594031770997,14.37614,28.76695
1337,2018-07,CUNDINAMARCA,PASCA,15.51937765205092,11.2,22.0
1338,2018-07,CUNDINAMARCA,PUERTO SALGAR,27.999435028248584,21.1,38.1
1339,2018-07,CUNDINAMARCA,QUEBRADANEGRA,23.98418079096045,17.9,33.5
1340,2018-07,CUNDINAMARCA,QUETAME,17.17402092391981,12.99412,26.45485
1341,2018-07,CUNDINAMARCA,SAN BERNARDO,15.974268104776579,10.2,22.6
1342,2018-07,CUNDINAMARCA,SAN CAYETANO,18.4,14.5,21.9
1343,2018-07,CUNDINAMARCA,SASAIMA,19.843117302162767,14.61282,29.60333
1344,2018-07,CUNDINAMARCA,SUBACHOQUE,9.99984496124031,6.0,15.6
1345,2018-07,CUNDINAMARCA,TOCANCIPÁ,13.08003120124805,6.0,19.6
1346,2018-07,CUNDINAMARCA,UBATÉ,12.906268221574345,6.0,19.7
1347,2018-07,CUNDINAMARCA,VIANÍ,21.167736757624397,0.0,27.0
1348,2018-07,CUNDINAMARCA,VILLAPINZÓN,7.581895332390381,2.9,12.0
1349,2018-07,CUNDINAMARCA,ZIPAQUIRÁ,8.24653130287648,3.8,14.2
1350,2018-07,NARIÑO,ALDANA,20.955339805825243,18.8,25.0
1351,2018-07,NARIÑO,BARBACOAS,20.741625441696115,15.6,29.4
1352,2018-07,NARIÑO,CONSACÁ,20.40057067822346,13.74749,31.02065
1353,2018-07,NARIÑO,CONTADERO,14.936633663366338,8.4,23.0
1354,2018-07,NARIÑO,LA UNIÓN,21.343734803460123,14.89943,30.87668
1355,2018-07,NARIÑO,PASTO,13.688481675392671,6.0,22.1
1356,2018-07,NARIÑO,PUERRES,5.14298245614035,3.4,7.9
1357,2018-07,NARIÑO,SANDONÁ,18.7760704709175,12.47754,32.31767
1358,2018-07,NARIÑO,TAMINANGO,24.381392045454547,17.9,33.7
1359,2018-07,NARIÑO,TÚQUERRES,10.842794759825328,2.6,18.1
1360,2018-08,CUNDINAMARCA,CABRERA,11.013128491620112,6.2,16.7
1361,2018-08,CUNDINAMARCA,CACHIPAY,19.996143250688707,14.9,26.4
1362,2018-08,CUNDINAMARCA,CAPARRAPÍ,22.70042553191489,17.2,30.0
1363,2018-08,CUNDINAMARCA,CARMEN DE CARUPA,11.646200607902735,4.6,19.4
1364,2018-08,CUNDINAMARCA,EL COLEGIO,20.423039299039004,12.7,27.51481
1365,2018-08,CUNDINAMARCA,FÚQUENE,13.34390625,5.8,19.3
1366,2018-08,CUNDINAMARCA,GIRARDOT,31.00782122905028,22.4,38.9
1367,2018-08,CUNDINAMARCA,GUASCA,6.746127946127946,0.1,15.6
1368,2018-08,CUNDINAMARCA,LA CALERA,10.036907020872865,1.2,19.6
1369,2018-08,CUNDINAMARCA,LA PALMA,21.66315957067935,14.88716,31.69988
1370,2018-08,CUNDINAMARCA,LENGUAZAQUE,10.28743068391867,3.0,16.5
1371,2018-08,CUNDINAMARCA,MOSQUERA,13.330311231393775,0.8,20.7
1372,2018-08,CUNDINAMARCA,NEMOCÓN,12.053940217391306,0.3,19.9
1373,2018-08,CUNDINAMARCA,PACHO,20.278850573923894,14.18607,30.7758
1374,2018-08,CUNDINAMARCA,PASCA,15.660215053763443,9.5,22.0
1375,2018-08,CUNDINAMARCA,PUERTO SALGAR,28.541532258064517,20.1,38.6
1376,2018-08,CUNDINAMARCA,QUEBRADANEGRA,24.73481182795699,17.4,34.3
1377,2018-08,CUNDINAMARCA,QUETAME,17.378825266864343,10.68311,25.93179
1378,2018-08,CUNDINAMARCA,SAN BERNARDO,15.896495956873316,9.7,23.2
