departamento,municipio,anio,mes,precipitacion_acumulada
CUNDINAMARCA,LA CALERA,2019,2,71.9
CUNDINAMARCA,LA CALERA,2019,3,116.3
CUNDINAMARCA,LA CALERA,2019,4,234.6
CUNDINAMARCA,LA CALERA,2019,5,346.9
CUNDINAMARCA,LA CALERA,2019,6,253.1
CUNDINAMARCA,LA CALERA,2019,7,340.8
CUNDINAMARCA,LA CALERA,2019,8,815.6
CUNDINAMARCA,LA CALERA,2019,9,835.8
CUNDINAMARCA,LA CALERA,2019,10,419.6
CUNDINAMARCA,LA CALERA,2019,11,333.0
CUNDINAMARCA,LA CALERA,2019,12,101.3
CUNDINAMARCA,LA CALERA,2020,1,95.60000000000001
CUNDINAMARCA,LA CALERA,2020,2,104.0
CUNDINAMARCA,LA CALERA,2020,3,171.5
CUNDINAMARCA,LA CALERA,2020,4,3.1
CUNDINAMARCA,LA CALERA,2021,4,72.3
CUNDINAMARCA,LA CALERA,2021,5,397.0
CUNDINAMARCA,LA CALERA,2021,6,645.8
CUNDINAMARCA,LA CALERA,2021,7,355.5
CUNDINAMARCA,LA CALERA,2021,8,203.3
CUNDINAMARCA,LA CALERA,2021,9,125.3
CUNDINAMARCA,LA CALERA,2021,10,353.2
CUNDINAMARCA,LA CALERA,2021,11,109.2
CUNDINAMARCA,LA CALERA,2021,12,51.6
CUNDINAMARCA,LA CALERA,2022,1,18.0
CUNDINAMARCA,LA CALERA,2022,2,134.4
CUNDINAMARCA,LA CALERA,2022,3,3.6
CUNDINAMARCA,LA CALERA,2022,4,256.6
CUNDINAMARCA,LA CALERA,2022,5,277.4
CUNDINAMARCA,LA CALERA,2022,6,318.9
CUNDINAMARCA,LA CALERA,2022,7,226.8
CUNDINAMARCA,LA CALERA,2022,8,142.3
CUNDINAMARCA,LA CALERA,2022,9,108.60000000000001
CUNDINAMARCA,LA CALERA,2022,10,250.4
CUNDINAMARCA,LA CALERA,2022,11,1.2
CUNDINAMARCA,LA CALERA,2022,12,49.6
CUNDINAMARCA,LA CALERA,2023,1,146.0
CUNDINAMARCA,LA CALERA,2023,2,53.800000000000004
CUNDINAMARCA,LA CALERA,2023,3,246.70000000000002
CUNDINAMARCA,LA MESA,2019,7,7.8
CUNDINAMARCA,LA MESA,2019,8,12.4
CUNDINAMARCA,LA MESA,2019,9,27.0
CUNDINAMARCA,LA MESA,2019,10,146.2
CUNDINAMARCA,LA MESA,2019,11,70.0
CUNDINAMARCA,LA MESA,2019,12,79.4
CUNDINAMARCA,LA MESA,2020,1,5.2
CUNDINAMARCA,LA MESA,2020,2,64.8
CUNDINAMARCA,LA MESA,2020,3,81.4
CUNDINAMARCA,LA MESA,2020,4,53.0
CUNDINAMARCA,LA MESA,2020,5,100.2
CUNDINAMARCA,LA MESA,2020,6,39.8
CUNDINAMARCA,LA MESA,2020,7,102.2
CUNDINAMARCA,LA MESA,2020,8,47.0
CUNDINAMARCA,LA MESA,2020,9,46.0
CUNDINAMARCA,LA MESA,2020,10,37.4
CUNDINAMARCA,LA MESA,2020,11,137.6
CUNDINAMARCA,LA MESA,2020,12,119.6
CUNDINAMARCA,LA MESA,2021,1,128.2
CUNDINAMARCA,LA MESA,2021,2,89.4
CUNDINAMARCA,LA MESA,2021,3,216.0
CUNDINAMARCA,LA MESA,2021,4,137.6
CUNDINAMARCA,LA MESA,2021,5,106.4
CUNDINAMARCA,LA MESA,2021,6,120.0
CUNDINAMARCA,LA MESA,2021,7,42.8
CUNDINAMARCA,LA MESA,2021,8,86.8
CUNDINAMARCA,LA MESA,2021,9,31.2
CUNDINAMARCA,LA MESA,2021,11,72.8
CUNDINAMARCA,LA MESA,2021,12,132.4
CUNDINAMARCA,LA MESA,2022,1,0.0
CUNDINAMARCA,LA MESA,2022,2,71.8
CUNDINAMARCA,LA MESA,2022,3,0.0
CUNDINAMARCA,LA MESA,2022,4,324.4
CUNDINAMARCA,LA MESA,2022,5,79.6
CUNDINAMARCA,LA MESA,2022,6,107.2
CUNDINAMARCA,LA MESA,2022,7,79.2
CUNDINAMARCA,LA MESA,2022,8,15.0
CUNDINAMARCA,LA MESA,2022,9,40.0
CUNDINAMARCA,LA MESA,2022,10,63.4
CUNDINAMARCA,LA MESA,2022,11,0.0
CUNDINAMARCA,LA MESA,2022,12,4.0
CUNDINAMARCA,LA MESA,2023,1,15.8
CUNDINAMARCA,LA MESA,2023,2,1.8
CUNDINAMARCA,LA MESA,2023,3,29.0
CUNDINAMARCA,LA PALMA,2016,6,31.9
CUNDINAMARCA,LA PALMA,2016,7,71.4
CUNDINAMARCA,LA PALMA,2016,8,55.5
CUNDINAMARCA,LA PALMA,2016,9,137.5
CUNDINAMARCA,LA PALMA,2017,2,21.3
CUNDINAMARCA,LA PALMA,2017,3,237.0
CUNDINAMARCA,LA PALMA,2017,5,100.9
CUNDINAMARCA,LA PALMA,2017,6,127.0
CUNDINAMARCA,LA PALMA,2017,7,34.4
CUNDINAMARCA,LA PALMA,2017,8,87.9
CUNDINAMARCA,LA PALMA,2017,9,91.1
CUNDINAMARCA,LA PALMA,2017,10,180.7
CUNDINAMARCA,LA PALMA,2017,11,165.3
CUNDINAMARCA,LA PALMA,2017,12,59.6
CUNDINAMARCA,LA PALMA,2018,1,83.5
CUNDINAMARCA,LA PALMA,2018,2,0.2
CUNDINAMARCA,LA PALMA,2018,3,166.3
CUNDINAMARCA,LA PALMA,2018,4,181.7
CUNDINAMARCA,LA PALMA,2018,5,305.6
CUNDINAMARCA,LA PALMA,2018,6,77.6
CUNDINAMARCA,LA PALMA,2018,7,40.6
CUNDINAMARCA,LA PALMA,2018,8,32.4
CUNDINAMARCA,LA PALMA,2018,9,121.8
CUNDINAMARCA,LA PALMA,2018,10,435.6
CUNDINAMARCA,LA PALMA,2018,11,230.8
CUNDINAMARCA,LA PALMA,2018,12,39.9
CUNDINAMARCA,LA PALMA,2019,1,82.6
CUNDINAMARCA,LA PALMA,2019,2,158.4
CUNDINAMARCA,LA PALMA,2019,3,235.2
CUNDINAMARCA,LA PALMA,2019,4,259.6
CUNDINAMARCA,LA PALMA,2019,5,420.7
CUNDINAMARCA,LA PALMA,2019,6,196.9
CUNDINAMARCA,LA PALMA,2019,7,99.2
CUNDINAMARCA,LA PALMA,2019,8,0.2
CUNDINAMARCA,LA PALMA,2019,9,114.8
CUNDINAMARCA,LA PALMA,2019,10,172.9
CUNDINAMARCA,LA PALMA,2019,11,158.3
CUNDINAMARCA,LA PALMA,2019,12,170.2
CUNDINAMARCA,LA PALMA,2020,1,12.6
CUNDINAMARCA,LA PALMA,2020,2,8.3
CUNDINAMARCA,LA PALMA,2020,3,7.300000000000001
CUNDINAMARCA,LA PALMA,2020,4,25.8
CUNDINAMARCA,LA PALMA,2020,5,12.4
CUNDINAMARCA,LENGUAZAQUE,2015,1,7.0
CUNDINAMARCA,LENGUAZAQUE,2015,2,47.0
CUNDINAMARCA,LENGUAZAQUE,2015,3,100.0
CUNDINAMARCA,LENGUAZAQUE,2015,4,47.9
CUNDINAMARCA,LENGUAZAQUE,2015,5,50.300000000000004
CUNDINAMARCA,LENGUAZAQUE,2015,6,145.6
CUNDINAMARCA,LENGUAZAQUE,2015,7,109.8
CUNDINAMARCA,LENGUAZAQUE,2015,8,65.9
CUNDINAMARCA,LENGUAZAQUE,2015,9,45.0
CUNDINAMARCA,LENGUAZAQUE,2015,10,19.1
CUNDINAMARCA,LENGUAZAQUE,2015,11,87.39999999999999
CUNDINAMARCA,LENGUAZAQUE,2015,12,17.3
CUNDINAMARCA,LENGUAZAQUE,2016,1,35.8
CUNDINAMARCA,LENGUAZAQUE,2016,2,24.400000000000002
CUNDINAMARCA,LENGUAZAQUE,2016,3,83.7
CUNDINAMARCA,LENGUAZAQUE,2016,4,222.4
CUNDINAMARCA,LENGUAZAQUE,2016,5,144.1
CUNDINAMARCA,LENGUAZAQUE,2016,6,89.0
CUNDINAMARCA,LENGUAZAQUE,2016,7,114.2
CUNDINAMARCA,LENGUAZAQUE,2016,8,57.800000000000004
CUNDINAMARCA,LENGUAZAQUE,2016,9,144.0
CUNDINAMARCA,LENGUAZAQUE,2016,10,203.8
CUNDINAMARCA,LENGUAZAQUE,2016,11,175.0
CUNDINAMARCA,LENGUAZAQUE,2016,12,77.5
CUNDINAMARCA,LENGUAZAQUE,2017,1,119.3
CUNDINAMARCA,LENGUAZAQUE,2017,2,86.7
CUNDINAMARCA,LENGUAZAQUE,2017,3,331.4
CUNDINAMARCA,LENGUAZAQUE,2017,4,121.7
CUNDINAMARCA,LENGUAZAQUE,2017,5,202.8
CUNDINAMARCA,LENGUAZAQUE,2017,6,186.0
CUNDINAMARCA,LENGUAZAQUE,2017,7,42.5
CUNDINAMARCA,LENGUAZAQUE,2017,8,79.2
CUNDINAMARCA,LENGUAZAQUE,2017,9,31.0
CUNDINAMARCA,LENGUAZAQUE,2017,10,93.9
CUNDINAMARCA,LENGUAZAQUE,2017,11,127.39999999999999
CUNDINAMARCA,LENGUAZAQUE,2017,12,91.4
CUNDINAMARCA,LENGUAZAQUE,2018,1,67.7
CUNDINAMARCA,LENGUAZAQUE,2018,2,86.2
CUNDINAMARCA,LENGUAZAQUE,2018,3,93.2
CUNDINAMARCA,LENGUAZAQUE,2018,4,248.8
CUNDINAMARCA,LENGUAZAQUE,2018,5,92.0
CUNDINAMARCA,LENGUAZAQUE,2018,6,146.1
CUNDINAMARCA,LENGUAZAQUE,2018,7,90.6
CUNDINAMARCA,LENGUAZAQUE,2018,8,99.8
CUNDINAMARCA,LENGUAZAQUE,2018,9,65.1
CUNDINAMARCA,LENGUAZAQUE,2018,10,131.5
CUNDINAMARCA,LENGUAZAQUE,2018,11,166.3
CUNDINAMARCA,LENGUAZAQUE,2018,12,17.1
CUNDINAMARCA,LENGUAZAQUE,2019,1,26.2
CUNDINAMARCA,LENGUAZAQUE,2019,2,25.9
CUNDINAMARCA,LENGUAZAQUE,2019,3,10.7
CUNDINAMARCA,LENGUAZAQUE,2019,6,65.5
CUNDINAMARCA,LENGUAZAQUE,2019,7,93.0
CUNDINAMARCA,LENGUAZAQUE,2019,8,70.1
CUNDINAMARCA,LENGUAZAQUE,2019,9,36.6
CUNDINAMARCA,LENGUAZAQUE,2019,10,61.1
CUNDINAMARCA,LENGUAZAQUE,2020,1,0.1
CUNDINAMARCA,LENGUAZAQUE,2020,2,2.9
CUNDINAMARCA,LENGUAZAQUE,2020,3,40.4
CUNDINAMARCA,LENGUAZAQUE,2020,4,39.9
CUNDINAMARCA,LENGUAZAQUE,2020,5,76.8
CUNDINAMARCA,LENGUAZAQUE,2020,6,118.4
CUNDINAMARCA,LENGUAZAQUE,2020,7,121.4
CUNDINAMARCA,LENGUAZAQUE,2020,8,56.3
CUNDINAMARCA,LENGUAZAQUE,2020,9,79.6
CUNDINAMARCA,LENGUAZAQUE,2020,10,75.3
CUNDINAMARCA,LENGUAZAQUE,2020,11,394.7
CUNDINAMARCA,LENGUAZAQUE,2020,12,18.8
CUNDINAMARCA,LENGUAZAQUE,2021,1,8.1
CUNDINAMARCA,LENGUAZAQUE,2021,2,56.7
CUNDINAMARCA,LENGUAZAQUE,2021,3,164.1
CUNDINAMARCA,MEDINA,2019,3,168.8
CUNDINAMARCA,MEDINA,2019,4,354.6
CUNDINAMARCA,MEDINA,2019,5,451.8
CUNDINAMARCA,MEDINA,2019,6,655.6
CUNDINAMARCA,MEDINA,2019,7,480.4
CUNDINAMARCA,MEDINA,2019,8,62.4
CUNDINAMARCA,MEDINA,2019,9,0.0
CUNDINAMARCA,MEDINA,2019,10,0.0
CUNDINAMARCA,MEDINA,2019,11,55.800000000000004
CUNDINAMARCA,MEDINA,2019,12,31.0
CUNDINAMARCA,MEDINA,2020,1,18.8
CUNDINAMARCA,MEDINA,2020,2,6.6000000000000005
CUNDINAMARCA,MEDINA,2020,3,214.8
CUNDINAMARCA,MEDINA,2020,4,367.0
CUNDINAMARCA,MEDINA,2020,5,542.8
CUNDINAMARCA,MEDINA,2020,6,561.0
CUNDINAMARCA,MEDINA,2020,7,542.0
CUNDINAMARCA,MEDINA,2020,8,229.4
CUNDINAMARCA,MEDINA,2020,9,218.0
CUNDINAMARCA,MEDINA,2020,10,364.4
CUNDINAMARCA,MEDINA,2020,11,609.2
CUNDINAMARCA,MEDINA,2020,12,165.4
CUNDINAMARCA,MEDINA,2021,1,57.8
CUNDINAMARCA,MEDINA,2021,2,35.0
CUNDINAMARCA,MEDINA,2022,7,210.0
CUNDINAMARCA,MEDINA,2022,8,280.6
CUNDINAMARCA,MEDINA,2022,9,324.8
CUNDINAMARCA,MEDINA,2022,10,359.8
CUNDINAMARCA,MEDINA,2022,11,2.8
CUNDINAMARCA,MEDINA,2022,12,11.4
CUNDINAMARCA,MEDINA,2023,1,270.0
CUNDINAMARCA,MEDINA,2023,2,53.6
CUNDINAMARCA,MEDINA,2023,3,178.6
CUNDINAMARCA,MOSQUERA,2015,1,0.0
CUNDINAMARCA,MOSQUERA,2015,2,0.0
CUNDINAMARCA,MOSQUERA,2015,3,3.1
CUNDINAMARCA,MOSQUERA,2015,4,0.7000000000000001
CUNDINAMARCA,MOSQUERA,2015,5,0.0
CUNDINAMARCA,MOSQUERA,2015,6,0.0
CUNDINAMARCA,MOSQUERA,2015,7,23.5
CUNDINAMARCA,MOSQUERA,2015,8,11.4
CUNDINAMARCA,MOSQUERA,2015,9,13.0
CUNDINAMARCA,MOSQUERA,2015,10,10.1
CUNDINAMARCA,MOSQUERA,2015,11,13.7
CUNDINAMARCA,MOSQUERA,2015,12,0.0
CUNDINAMARCA,MOSQUERA,2016,1,0.0
CUNDINAMARCA,MOSQUERA,2016,2,0.0
CUNDINAMARCA,MOSQUERA,2016,3,0.0
CUNDINAMARCA,MOSQUERA,2016,4,5.7
CUNDINAMARCA,MOSQUERA,2016,5,0.1
CUNDINAMARCA,MOSQUERA,2016,6,0.2
CUNDINAMARCA,MOSQUERA,2016,7,0.0
CUNDINAMARCA,MOSQUERA,2016,8,0.0
CUNDINAMARCA,MOSQUERA,2016,9,0.0
CUNDINAMARCA,MOSQUERA,2016,10,0.0
CUNDINAMARCA,MOSQUERA,2016,11,58.800000000000004
CUNDINAMARCA,MOSQUERA,2016,12,46.300000000000004
CUNDINAMARCA,MOSQUERA,2017,1,18.7
CUNDINAMARCA,MOSQUERA,2017,2,3.1999999999999997
CUNDINAMARCA,MOSQUERA,2017,3,129.0
CUNDINAMARCA,MOSQUERA,2017,4,54.7
CUNDINAMARCA,MOSQUERA,2017,5,52.7
CUNDINAMARCA,MOSQUERA,2017,6,40.800000000000004
CUNDINAMARCA,MOSQUERA,2017,7,8.8
CUNDINAMARCA,MOSQUERA,2017,8,3.0
CUNDINAMARCA,MOSQUERA,2017,9,0.2
CUNDINAMARCA,MOSQUERA,2017,10,48.7
CUNDINAMARCA,MOSQUERA,2017,11,11.4
CUNDINAMARCA,MOSQUERA,2017,12,0.5
CUNDINAMARCA,MOSQUERA,2018,1,0.0
CUNDINAMARCA,MOSQUERA,2018,2,10.4
CUNDINAMARCA,MOSQUERA,2018,3,1.3
CUNDINAMARCA,MOSQUERA,2018,4,22.0
CUNDINAMARCA,MOSQUERA,2018,5,13.2
CUNDINAMARCA,MOSQUERA,2018,6,2.4
CUNDINAMARCA,MOSQUERA,2018,7,0.0
CUNDINAMARCA,MOSQUERA,2018,8,0.3
CUNDINAMARCA,MOSQUERA,2018,9,0.0
CUNDINAMARCA,MOSQUERA,2018,10,1.6
CUNDINAMARCA,MOSQUERA,2018,11,0.0
CUNDINAMARCA,MOSQUERA,2018,12,0.0
CUNDINAMARCA,MOSQUERA,2019,1,0.0
CUNDINAMARCA,MOSQUERA,2019,2,1.5
CUNDINAMARCA,MOSQUERA,2019,3,0.1
CUNDINAMARCA,MOSQUERA,2019,4,1.8
CUNDINAMARCA,MOSQUERA,2019,5,3.7
CUNDINAMARCA,MOSQUERA,2019,6,1.0
CUNDINAMARCA,MOSQUERA,2019,7,1.5
CUNDINAMARCA,MOSQUERA,2019,8,21.6
CUNDINAMARCA,MOSQUERA,2019,9,21.900000000000002
CUNDINAMARCA,MOSQUERA,2019,10,45.3
CUNDINAMARCA,MOSQUERA,2019,11,41.2
CUNDINAMARCA,MOSQUERA,2019,12,25.900000000000002
CUNDINAMARCA,MOSQUERA,2020,1,4.6000000000000005
CUNDINAMARCA,MOSQUERA,2020,2,32.3
CUNDINAMARCA,MOSQUERA,2020,3,54.5
CUNDINAMARCA,MOSQUERA,2020,4,36.2
CUNDINAMARCA,MOSQUERA,2020,5,22.1
CUNDINAMARCA,MOSQUERA,2020,9,0.0
CUNDINAMARCA,MOSQUERA,2020,10,0.0
CUNDINAMARCA,MOSQUERA,2021,1,0.0
CUNDINAMARCA,MOSQUERA,2021,2,0.0
CUNDINAMARCA,MOSQUERA,2021,3,11.8
CUNDINAMARCA,MOSQUERA,2021,4,4.9
CUNDINAMARCA,MOSQUERA,2021,5,0.4
CUNDINAMARCA,MOSQUERA,2021,6,4.9
CUNDINAMARCA,MOSQUERA,2021,7,1.5
CUNDINAMARCA,MOSQUERA,2021,8,15.4
CUNDINAMARCA,MOSQUERA,2021,9,11.0
CUNDINAMARCA,MOSQUERA,2021,10,46.9
CUNDINAMARCA,MOSQUERA,2021,11,23.4
CUNDINAMARCA,MOSQUERA,2021,12,3.7
CUNDINAMARCA,MOSQUERA,2022,1,0.0
CUNDINAMARCA,MOSQUERA,2022,2,8.1
CUNDINAMARCA,MOSQUERA,2022,3,0.0
CUNDINAMARCA,MOSQUERA,2022,4,15.0
CUNDINAMARCA,MOSQUERA,2022,5,1.3
CUNDINAMARCA,MOSQUERA,2022,6,158.2
CUNDINAMARCA,MOSQUERA,2022,7,90.0
CUNDINAMARCA,MOSQUERA,2022,8,39.2
CUNDINAMARCA,MOSQUERA,2022,9,56.300000000000004
CUNDINAMARCA,MOSQUERA,2022,10,85.2
CUNDINAMARCA,MOSQUERA,2022,11,0.0
CUNDINAMARCA,MOSQUERA,2022,12,10.5
CUNDINAMARCA,MOSQUERA,2023,1,86.8
CUNDINAMARCA,MOSQUERA,2023,2,36.0
CUNDINAMARCA,MOSQUERA,2023,3,114.4
CUNDINAMARCA,NARIÑO,2015,1,5733.0
CUNDINAMARCA,NARIÑO,2015,2,763.5
CUNDINAMARCA,NARIÑO,2015,5,4764.3
CUNDINAMARCA,NARIÑO,2015,6,78.1
CUNDINAMARCA,NARIÑO,2015,7,18.3
CUNDINAMARCA,NARIÑO,2015,8,6.0
CUNDINAMARCA,NARIÑO,2015,9,52.300000000000004
CUNDINAMARCA,NARIÑO,2015,10,169.4
CUNDINAMARCA,NARIÑO,2015,11,100.4
CUNDINAMARCA,NARIÑO,2015,12,23.5
CUNDINAMARCA,NARIÑO,2016,1,18.6
CUNDINAMARCA,NARIÑO,2016,2,109.9
CUNDINAMARCA,NARIÑO,2016,3,120.2
CUNDINAMARCA,NARIÑO,2016,4,273.0
CUNDINAMARCA,NARIÑO,2016,5,150.7
CUNDINAMARCA,NARIÑO,2016,6,11.5
CUNDINAMARCA,NARIÑO,2016,7,94.5
CUNDINAMARCA,NARIÑO,2016,8,1.3
CUNDINAMARCA,NARIÑO,2016,9,96.6
CUNDINAMARCA,NARIÑO,2016,10,255.2
CUNDINAMARCA,NARIÑO,2016,11,132.2
CUNDINAMARCA,NARIÑO,2016,12,77.5
CUNDINAMARCA,NARIÑO,2017,1,19.0
CUNDINAMARCA,NARIÑO,2017,2,27.1
CUNDINAMARCA,NARIÑO,2017,3,220.9
CUNDINAMARCA,NARIÑO,2017,4,57.800000000000004
CUNDINAMARCA,NARIÑO,2017,5,178.8
CUNDINAMARCA,NARIÑO,2017,6,140.8
CUNDINAMARCA,NARIÑO,2017,7,32.3
CUNDINAMARCA,NARIÑO,2017,8,85.2
CUNDINAMARCA,NARIÑO,2017,11,175.0
CUNDINAMARCA,NARIÑO,2017,12,5.7
CUNDINAMARCA,NARIÑO,2018,1,53.1
CUNDINAMARCA,NARIÑO,2018,2,41.9
CUNDINAMARCA,NARIÑO,2018,3,339.7
CUNDINAMARCA,NARIÑO,2018,4,167.2
CUNDINAMARCA,NARIÑO,2018,5,206.4
CUNDINAMARCA,NARIÑO,2018,6,16.2
CUNDINAMARCA,NARIÑO,2018,7,93.6
CUNDINAMARCA,NARIÑO,2018,8,42.5
CUNDINAMARCA,NARIÑO,2018,9,88.1
CUNDINAMARCA,NARIÑO,2018,10,4390.5
CUNDINAMARCA,NARIÑO,2018,11,15594.4
CUNDINAMARCA,NARIÑO,2018,12,14676.7
CUNDINAMARCA,NARIÑO,2019,1,10583.8
CUNDINAMARCA,NARIÑO,2019,2,364.1
CUNDINAMARCA,NARIÑO,2019,3,386.2
CUNDINAMARCA,NARIÑO,2019,4,638.6
CUNDINAMARCA,NARIÑO,2019,5,956.0
CUNDINAMARCA,NARIÑO,2019,6,655.0
CUNDINAMARCA,NARIÑO,2019,7,803.3000000000001
CUNDINAMARCA,NARIÑO,2019,8,725.9
CUNDINAMARCA,NARIÑO,2019,9,747.1
CUNDINAMARCA,NARIÑO,2019,10,926.7
CUNDINAMARCA,NARIÑO,2019,11,833.4
CUNDINAMARCA,NARIÑO,2019,12,887.7
CUNDINAMARCA,NARIÑO,2020,1,803.5
CUNDINAMARCA,NARIÑO,2020,2,841.3
CUNDINAMARCA,NARIÑO,2020,3,898.9
CUNDINAMARCA,NARIÑO,2020,4,834.7
CUNDINAMARCA,NARIÑO,2020,5,884.1
CUNDINAMARCA,NARIÑO,2020,6,849.9
CUNDINAMARCA,NARIÑO,2020,7,877.7
CUNDINAMARCA,NARIÑO,2020,8,956.0
CUNDINAMARCA,NARIÑO,2020,9,957.4
CUNDINAMARCA,NARIÑO,2020,10,1034.6
CUNDINAMARCA,NARIÑO,2020,11,1047.8
CUNDINAMARCA,NARIÑO,2020,12,1056.6
CUNDINAMARCA,NARIÑO,2021,1,12055.0
CUNDINAMARCA,NARIÑO,2021,2,9263.7
CUNDINAMARCA,NARIÑO,2021,3,30726.5
CUNDINAMARCA,NARIÑO,2021,4,735.8
CUNDINAMARCA,NARIÑO,2021,11,92.7
CUNDINAMARCA,NARIÑO,2021,12,71.60000000000001
CUNDINAMARCA,NARIÑO,2022,1,32.7
CUNDINAMARCA,NARIÑO,2022,2,83.2
CUNDINAMARCA,NARIÑO,2022,3,3.5
CUNDINAMARCA,NARIÑO,2022,4,111.9
CUNDINAMARCA,NARIÑO,2022,5,83.5
CUNDINAMARCA,NARIÑO,2022,6,112.4
CUNDINAMARCA,NARIÑO,2022,7,117.5
CUNDINAMARCA,NARIÑO,2022,8,134.3
CUNDINAMARCA,NARIÑO,2022,9,120.80000000000001
CUNDINAMARCA,NARIÑO,2022,10,102.60000000000001
CUNDINAMARCA,NARIÑO,2022,11,6.4
CUNDINAMARCA,NARIÑO,2022,12,59.7
CUNDINAMARCA,NARIÑO,2023,1,72.9
CUNDINAMARCA,NARIÑO,2023,2,47.5
CUNDINAMARCA,NARIÑO,2023,3,12.3
CUNDINAMARCA,NEMOCÓN,2015,1,22.7
CUNDINAMARCA,NEMOCÓN,2015,2,42.5
CUNDINAMARCA,NEMOCÓN,2015,3,66.1
CUNDINAMARCA,NEMOCÓN,2015,4,16.0
CUNDINAMARCA,NEMOCÓN,2015,5,22.4
CUNDINAMARCA,NEMOCÓN,2015,6,51.1
CUNDINAMARCA,NEMOCÓN,2015,7,43.9
CUNDINAMARCA,NEMOCÓN,2015,8,39.5
CUNDINAMARCA,NEMOCÓN,2015,9,8.3
CUNDINAMARCA,NEMOCÓN,2015,10,21.3
CUNDINAMARCA,NEMOCÓN,2015,11,97.7
CUNDINAMARCA,NEMOCÓN,2015,12,4.3
CUNDINAMARCA,NEMOCÓN,2016,1,37.8
CUNDINAMARCA,NEMOCÓN,2016,2,6.4
CUNDINAMARCA,NEMOCÓN,2016,3,37.1
CUNDINAMARCA,NEMOCÓN,2016,4,90.5
CUNDINAMARCA,NEMOCÓN,2016,5,62.6
CUNDINAMARCA,NEMOCÓN,2016,6,25.900000000000002
CUNDINAMARCA,NEMOCÓN,2016,7,45.4
CUNDINAMARCA,NEMOCÓN,2016,8,42.3
CUNDINAMARCA,NEMOCÓN,2016,9,55.1
CUNDINAMARCA,NEMOCÓN,2016,10,71.9
CUNDINAMARCA,NEMOCÓN,2016,11,67.9
CUNDINAMARCA,NEMOCÓN,2016,12,26.3
CUNDINAMARCA,NEMOCÓN,2017,1,9.5
CUNDINAMARCA,NEMOCÓN,2017,2,21.7
CUNDINAMARCA,NEMOCÓN,2017,3,117.60000000000001
CUNDINAMARCA,NEMOCÓN,2017,4,50.1
CUNDINAMARCA,NEMOCÓN,2017,5,62.9
CUNDINAMARCA,NEMOCÓN,2017,6,53.0
CUNDINAMARCA,NEMOCÓN,2017,7,0.0
CUNDINAMARCA,NEMOCÓN,2017,8,58.5
CUNDINAMARCA,NEMOCÓN,2017,9,36.7
CUNDINAMARCA,NEMOCÓN,2017,10,13.6
CUNDINAMARCA,NEMOCÓN,2017,11,0.0
CUNDINAMARCA,NEMOCÓN,2017,12,0.6000000000000001
CUNDINAMARCA,NEMOCÓN,2018,1,0.0
CUNDINAMARCA,NEMOCÓN,2018,2,0.0
CUNDINAMARCA,NEMOCÓN,2018,3,26.8
CUNDINAMARCA,NEMOCÓN,2018,4,1.7000000000000002
CUNDINAMARCA,NEMOCÓN,2018,5,13.6
CUNDINAMARCA,NEMOCÓN,2018,6,48.300000000000004
CUNDINAMARCA,NEMOCÓN,2018,7,3.4000000000000004
CUNDINAMARCA,NEMOCÓN,2018,8,10.200000000000001
CUNDINAMARCA,NEMOCÓN,2018,9,5.9
CUNDINAMARCA,NEMOCÓN,2018,10,59.4
CUNDINAMARCA,NEMOCÓN,2018,11,46.4
CUNDINAMARCA,NEMOCÓN,2018,12,0.8
CUNDINAMARCA,NEMOCÓN,2019,1,14.5
CUNDINAMARCA,NEMOCÓN,2019,2,11.8
CUNDINAMARCA,NEMOCÓN,2019,3,8.2
CUNDINAMARCA,NEMOCÓN,2019,8,7.0
CUNDINAMARCA,NEMOCÓN,2019,9,48.4
CUNDINAMARCA,NEMOCÓN,2019,10,48.0
CUNDINAMARCA,NEMOCÓN,2019,11,109.9
CUNDINAMARCA,NEMOCÓN,2019,12,8.3
CUNDINAMARCA,NEMOCÓN,2020,1,55.7
CUNDINAMARCA,NEMOCÓN,2020,2,60.4
CUNDINAMARCA,NEMOCÓN,2020,3,73.3
CUNDINAMARCA,NEMOCÓN,2020,4,0.0
CUNDINAMARCA,NEMOCÓN,2020,9,0.0
CUNDINAMARCA,NEMOCÓN,2020,10,76.5
CUNDINAMARCA,NEMOCÓN,2020,11,58.2
CUNDINAMARCA,NEMOCÓN,2020,12,19.1
CUNDINAMARCA,NEMOCÓN,2021,1,5.4
CUNDINAMARCA,NEMOCÓN,2021,2,63.7
CUNDINAMARCA,NEMOCÓN,2021,3,23.0
CUNDINAMARCA,NEMOCÓN,2021,4,9.7
CUNDINAMARCA,NEMOCÓN,2021,5,53.4
CUNDINAMARCA,NEMOCÓN,2021,6,113.5
CUNDINAMARCA,NEMOCÓN,2021,7,50.9
CUNDINAMARCA,NEMOCÓN,2021,8,52.4
CUNDINAMARCA,NEMOCÓN,2021,9,37.9
CUNDINAMARCA,NEMOCÓN,2021,10,166.3
CUNDINAMARCA,NEMOCÓN,2021,11,138.6
CUNDINAMARCA,NEMOCÓN,2021,12,36.5
CUNDINAMARCA,NEMOCÓN,2022,1,0.2
CUNDINAMARCA,NEMOCÓN,2022,2,27.0
CUNDINAMARCA,NEMOCÓN,2022,3,0.0
CUNDINAMARCA,NEMOCÓN,2022,4,139.2
CUNDINAMARCA,NEMOCÓN,2022,5,29.5
